Nitrogen,Phosphorus,Potassium,ph,Quality
106.3366495365178,82.92299653618616,44.476521547169774,5.938465995123936,Medium
91.72705662985207,12.239127060036054,0.7777294160980164,7.395260904640453,Poor
10.64113754998915,59.51757408208326,7.61527965590954,9.20632004265462,Medium
14.097290976130349,86.7420211494261,5.391341069511313,6.259186126927221,Poor
42.98118781924266,88.62498908535161,4.575037490857414,3.261437321244501,Poor
54.02859621168943,19.059076897782717,78.33648900822065,8.389954871690275,Medium
93.43357137285004,12.802119749065199,7.752258175291154,6.719482420977036,Poor
95.61448522473098,108.91370005839923,146.37781191938018,6.614102438108367,Fertile
119.27792921530555,40.624837689311136,65.84571310584542,3.549194669395862,Fertile
12.13094499257965,64.24717124101616,103.27498511480496,3.4073551685591053,Poor
66.35283445966567,35.96810387361049,14.080993512193762,4.280061979751151,Poor
95.74058907650256,77.504438613985,98.56669927502503,6.049710290745237,Fertile
7.157419153747319,84.90558157411144,23.796967146373653,3.8411525346394955,Poor
13.769859872016282,14.123548240284018,46.71199640869413,9.856573700350559,Poor
2.574165274762535,114.50466345058665,121.03694655761691,5.424130247625806,Medium
97.46605239641451,7.208838629555059,142.37185973870788,9.206762711086332,Poor
2.295681043557712,140.01544621192244,75.15598258728889,6.775642138800437,Medium
92.37767465848708,141.58374068411356,141.63773956877512,9.070392534885027,Poor
120.14239420235995,101.57525135744726,86.00505625078999,3.899502472637371,Poor
123.0959213615933,93.89095051523591,123.06402656569021,7.5603934030045155,Medium
41.09416909817006,32.18836795625612,56.588862484196376,3.2727419261716353,Poor
50.48313223330897,98.35839530711132,57.809493144834754,7.771295682809528,Medium
39.104179235385466,74.40561814401093,103.9335538037909,5.438356231172381,Medium
5.877949001346938,62.691904757336815,145.13708272803711,6.835803182736611,Medium
85.27804256249375,86.38868628871269,109.74716329494603,3.893828105957259,Poor
87.08160185158647,130.06749108145831,84.28000382156604,4.670178018532381,Poor
110.98631406710618,35.73542286059691,56.65933292644423,6.740292314713944,Medium
58.44271293288052,44.64527617639663,14.997733074279507,3.374397077231582,Poor
127.07147161433846,53.23577856940809,143.52013276896844,7.737389330970123,Medium
73.95384866577075,12.492661679288947,13.755622088772162,7.217086481307833,Poor
31.909184253634344,141.92918143225353,117.19440757068038,3.794252214122136,Poor
146.13723128016153,149.38968630454937,8.380673201602507,8.159248897537061,Medium
105.87472258180418,145.29779159612025,103.20450152625585,8.858747119661617,Poor
125.77211456459776,63.91372125704117,33.38646263565458,5.776561213679763,Medium
21.99072325380382,76.99892530385894,34.98421086367917,7.069137920587476,Medium
132.05399529576252,35.50277905231181,136.15405595228194,7.143221171748991,Fertile
106.22717933747997,72.2500481946173,56.69813851833817,7.935590550076619,Medium
49.53787935286478,65.1677766732407,38.05232608097081,5.836414607469919,Medium
111.14607913660025,115.07922796628576,123.41855278150398,8.209481598603086,Medium
35.62597069387049,60.033433930803724,71.65723363203415,3.5802392518534796,Poor
65.45037474098339,120.31638735401012,146.68510031314062,6.892035270498091,Fertile
6.510117494725915,138.6964995335394,137.86735729179892,4.770931175924687,Poor
11.31518206346539,24.932314786387938,32.52136598797368,5.061457627876009,Poor
104.53875837957222,57.630274706882986,110.56510587645289,9.406780391683744,Poor
8.67958466365611,59.17826979121948,16.013409890382658,5.349620453578742,Poor
97.02725425030857,58.240257598480824,34.40921185574245,4.861565474749673,Poor
38.992479428139404,67.98612702432466,4.84739266644757,4.95834455018262,Poor
90.41728230349477,40.643646377269484,19.977768783562453,3.533402657194142,Poor
62.49585866077188,87.17439317712395,137.87648277533393,3.579238940247143,Poor
82.7381808816105,24.725139170550143,61.68826748780536,8.44321598614658,Medium
147.79290759982564,56.51084549069111,112.43674499641081,5.750926142852014,Medium
85.36222037486215,9.526774438500201,5.523280145398707,3.936964831604432,Poor
129.708356438258,121.93515136951163,149.95765099291958,9.976457859517337,Poor
115.34811227707658,141.7148594823642,127.44710860161172,4.731436712202384,Poor
19.373912272724247,143.10765408880835,90.926195167632,4.600499638524239,Poor
92.71923606868438,53.72440770492607,17.03363882994435,7.7010123691495975,Medium
115.8477587603459,78.02452516679901,127.82722504778101,6.863347871421398,Fertile
131.49804039875175,60.522429931859556,20.10228426759611,3.2014787341933726,Poor
93.0464327030197,105.61196521488354,31.94462422633661,3.9546003291073886,Medium
91.21317743128279,95.49664824334239,83.22234128133385,3.6370146373593117,Poor
82.11694603486673,67.63656711241566,136.57069176049094,5.085716160793654,Medium
104.6462807240195,119.4707663510816,68.90202119192587,8.894639905130967,Poor
9.93539667777988,6.8791899606949425,93.12085266331368,5.431893857577899,Poor
86.94749017076076,51.234481568481755,80.58951250711051,6.220834112885004,Medium
60.0450733365422,104.65013605453977,27.01009085239478,7.875510263589553,Medium
131.14764072816257,77.28540822963163,145.96655239051566,7.2135477687867215,Fertile
123.26859552666738,51.76239417335801,52.14288217240253,3.2226327703961557,Poor
80.16352555987845,53.39872264079792,134.13258943438885,3.9012387880975075,Poor
48.23741470200435,13.843587934311913,72.17180910844398,7.8144930196725815,Medium
23.546652407429058,56.592894786310886,0.38925365754698404,9.078107749249108,Poor
89.59171233831458,147.93854938002227,80.48859689809989,9.468292313752032,Poor
113.99331134063785,79.68986309603011,108.07740920871973,3.43638953757869,Poor
19.96753928812174,103.07482581049966,126.66610089504431,8.247313624060112,Medium
67.1118550235182,79.89258996825347,36.37057554520945,4.884702616645667,Poor
3.0106796666589553,48.31187483747674,31.717201049481698,5.292481465245403,Poor
133.57909211098425,89.03886803310729,101.86534787167344,8.52419867025137,Poor
13.038043213113554,80.56598127278217,88.02616770313188,8.21807631929031,Medium
19.137045419334562,42.56638586980867,54.46234445979526,7.521420689321209,Poor
53.414508884676934,147.97728731894696,90.86622290353307,4.660587542151961,Poor
22.928870877649803,36.89365925767622,24.10220598893335,4.30596916835914,Poor
26.006039294213224,134.5148136939638,12.03506184924633,6.671579726991783,Medium
147.35679253629095,16.805835325207852,59.67833985686124,9.786293032927581,Poor
122.56081064239198,38.68542405674098,25.633138108509872,7.680502539471017,Medium
83.51443395208946,85.74190342048497,41.99686404904263,8.38645053234356,Medium
48.55188546063655,63.81546579246252,76.14155680266825,4.696868126905562,Poor
91.5930063662449,43.294582986038364,87.18573321339184,4.080539006919416,Poor
79.88841488273788,7.773530523364036,50.49064172908809,3.9409027385728197,Poor
148.49403485849177,48.353076746208444,121.48116687819522,4.782484583346347,Poor
114.03417898345299,89.34581109117664,70.73642828252376,5.8828863990308795,Medium
139.4293716371739,124.59291116815938,144.7540365999769,3.870080564398813,Poor
140.75106852315568,27.18495992484902,9.974440105016624,8.187844545030414,Medium
126.27431651374081,20.965856493943424,119.29009677898352,4.411391240334211,Poor
24.63986968964894,122.18620803470732,99.77958310443002,6.661457973383835,Fertile
131.58008112196623,58.86676611339531,122.48991592073656,6.073944359991529,Fertile
69.40196785044097,45.20668112462131,112.14140702643766,6.519042730647354,Medium
134.93618599118528,57.583683205981714,81.53292916709829,9.345304776751828,Poor
17.53470610625461,140.97481854202127,94.15620796071268,5.344339302599603,Medium
119.10377839054439,93.01091338927702,80.01916379644823,9.257248081356703,Poor
22.751231959912676,46.75831016933223,37.273370972169865,8.20762404800874,Medium
107.10961233354213,74.0972230696294,113.19529377901749,3.720412215209015,Poor
56.823234833537356,68.55003289225175,90.59368081087688,6.516018432237711,Medium
72.95362229934116,61.34327656282398,115.78229708973676,3.0854215062263117,Poor
84.82625209844608,107.42686120994283,89.85440471659898,8.787591794663548,Poor
51.37863857678151,34.102647454498054,63.53952936307243,5.015507315330083,Medium
136.7778613264447,20.86742912145928,15.119190452382975,4.792108722975636,Poor
88.94443578882323,15.331899633779939,137.81257833911198,8.530592459868608,Poor
22.8808564371392,86.44325402502197,91.00725695742838,5.968914699116702,Medium
140.1550522153522,138.83527693601644,67.62590571061982,3.792666320885287,Poor
125.83471296689012,18.699402180490026,138.12628239260584,9.089274534434898,Poor
88.69131536173938,59.85040558051954,8.2142458233047,5.346380691521306,Medium
0.6948034506904288,50.02487575367163,59.7253040386415,6.76176922056546,Poor
51.951899154894186,52.04298028443415,110.62518721646225,6.16552558622865,Medium
67.86592741990401,21.128553056969977,26.458047975933496,6.488574409176358,Poor
137.226885160215,54.359084867494964,87.08825254170652,7.425850015436713,Fertile
77.2760523610219,146.33119735241343,68.84834820255196,6.901137582230335,Fertile
80.26045784004879,27.669430712828415,44.93938676497156,5.169558483880277,Medium
64.0183358005124,119.96730331114041,52.40804985739995,6.277622799089656,Medium
56.65889211602539,125.48472199384993,88.11804063511116,5.058312754546801,Medium
79.14715952171788,80.16838368858704,72.1631922581379,6.479083641748743,Medium
15.447221899697327,50.15442169657233,11.325504570583384,8.272723545232155,Poor
134.61456147283263,78.98676999889406,120.11246572291816,9.852520049311728,Poor
130.04906400172854,61.197674304726704,82.75838928890096,4.77721994830313,Poor
75.82618186590507,89.25734695506308,50.890686884428646,6.986104624344502,Medium
83.50823771750491,108.12196444657599,120.79724510368577,9.9211014736881,Poor
121.0275223443879,144.3973977832312,141.661458836591,3.987572941443995,Poor
48.598509166019944,13.038752242552398,94.98611623664408,8.151332292372016,Medium
18.416533449406273,131.4666113812941,96.43883454213798,7.927622945969566,Medium
93.71419065648766,50.37987857247526,123.76609971339897,5.5414144853656335,Fertile
51.77882173219134,116.07517848020105,54.41368419989182,9.027476139823051,Poor
146.18208977983048,116.96381621820461,17.135688888059526,6.9604363397659235,Fertile
70.65981790407216,27.31607082323749,72.71675507255192,6.587203591173451,Medium
104.82687797413567,60.38250653954708,32.70346612411297,7.5153791743853064,Medium
19.841431668799558,135.08584518545786,103.68327864144815,7.78228699511837,Medium
79.44925179826215,122.25816426036857,74.71361302665086,3.4702277994099706,Poor
74.61973409698359,108.03038724484436,15.986809519301154,3.980129770623143,Poor
39.97475900563233,109.82768676885935,37.60959908423966,7.431686443502133,Medium
85.99415672691009,125.71604447674437,60.657225232353646,8.396379639449894,Medium
53.08070648418742,143.79407659698307,27.65563810184448,3.632358724043255,Poor
10.237455803113738,125.5618486054544,65.57900945358652,9.4085957410434,Poor
91.56070005119363,142.39601955866485,59.49740595780814,9.678608555777432,Poor
72.5632412898619,40.48668335882923,80.97641683622902,4.134097145241093,Poor
126.96117739718359,143.28544690852183,23.200821132485434,7.363327856334935,Fertile
51.657559806634985,52.73102417013283,61.919032591012844,7.934478847822671,Medium
68.95222691416967,11.390011555443314,11.664801611843561,3.016375734380448,Poor
0.7880727837577373,15.464061902061733,47.18948352141163,8.65201176271733,Poor
118.50203381877841,103.58403486684608,78.1951001120354,3.6069364830352852,Poor
113.75886209185222,95.84240780013927,113.85537683082748,8.06872330491197,Medium
147.08652002699822,135.50457189540373,96.99973786757451,7.852226480198473,Medium
100.48761968250588,6.624815656515026,88.23956354548966,9.995474496960844,Poor
70.98151771220002,46.92822847583813,18.078386817969665,8.117165700207972,Medium
17.292303187092656,63.26439895957688,119.30127569386461,8.215451836841542,Medium
68.27155275542341,78.36518641067534,96.68199759387332,7.551171453102597,Medium
84.1015791005271,72.15928257661297,132.74975347849215,6.711855928444301,Fertile
60.67281745227761,85.86416391501986,120.59654691013465,6.7688104326655125,Fertile
110.67836503597874,78.02521648180978,64.02255849822966,9.136657645037147,Poor
69.29142758633814,148.55119700126656,0.035628536382686926,4.2983103670370575,Poor
139.88848641378794,10.504455862120654,1.4228150442747112,3.3687868518406,Poor
5.63951598093913,71.96719902847572,87.11358108409915,4.901808797483028,Poor
13.75490026671452,50.45556957426331,78.37787874517846,8.125902650292517,Fertile
53.19332364611648,43.08584874811226,44.446218068398515,4.63525425734937,Fertile
136.55086530863014,6.7651015830484775,16.420139801867272,5.741410983782492,Medium
143.46235463391375,119.69839832150751,38.84739774027205,7.119879602812718,Fertile
132.62984671972544,90.1197669663297,135.55859507629057,9.924294368693513,Poor
9.747961422434104,60.23703546382312,125.67386029248682,4.613984370635134,Poor
18.05081430524939,7.0418035721719505,57.613591723687435,3.2571235619862953,Poor
123.93085436909487,120.11545306948126,94.46668844942296,4.514268161255875,Poor
89.59111086455115,78.75472512904022,39.035005192729095,6.606735470203081,Medium
149.45036637100864,134.6154222069306,69.50711223234299,7.360561680545831,Fertile
5.229774035073737,134.238216184176,129.01902246268855,6.202024684415951,Fertile
40.94390622844724,71.50152424955526,6.656499529985515,8.965354733429054,Poor
98.28629709585326,82.6286055913709,13.04801398671152,5.859172491494891,Medium
38.963067564048934,108.51301705328774,74.38136026181562,3.5673235113535355,Poor
102.48881454893939,11.419628923545028,127.6810371073153,6.466025689097821,Fertile
88.86116769892764,123.70214488877238,52.171381185328954,7.746113067913445,Medium
40.0542405254132,131.7944979532737,119.61390324103921,7.609162842608979,Medium
130.09413014397035,106.25444650725522,125.55199925455081,7.882300231684986,Medium
92.79170673227765,112.90749593364619,23.790765793961054,9.1660953143925,Poor
4.387092455183872,123.8725125847144,19.33048012101678,5.345831979813993,Medium
24.11398440724623,122.69505361785933,124.8201266936613,6.552274136325853,Fertile
92.53903775636132,147.17792670411353,94.77202905250026,4.818625067449119,Poor
80.99780695737832,116.97680927267155,16.047095824043762,8.327195317514196,Medium
144.4488005788492,51.280824905802916,94.89328397009221,9.524196738570122,Poor
140.58427308546766,103.182858345122,10.175558865775786,5.106744968627714,Medium
10.102590220315754,87.32556902644099,51.88245854294351,7.34640862437234,Medium
148.52225591259705,101.40783857801317,66.89374605154822,7.5330155038133535,Medium
57.54183906084327,9.843921686101941,123.22694211111614,5.602834704671072,Medium
37.876312453257334,0.15442197684500947,23.840742491513478,6.279775917380091,Poor
15.329042954057847,128.1314661692349,79.05361443177931,8.781445360599276,Poor
125.99207470087079,115.92341700252068,34.508052454715084,3.9193458848656464,Poor
144.4854980160198,4.6953470621274365,109.69051004605284,9.36667157663473,Poor
144.6780708405313,114.01411176571457,66.34481435713654,5.183663933465914,Medium
108.66340089211755,111.87555180464464,30.053871532306896,9.076859694433717,Poor
84.41254295150739,70.7298690153769,81.48492086849372,4.114720167954851,Poor
13.674673560928753,23.0487057241669,68.0540451907924,6.712480756097793,Fertile
19.686731652358137,4.8789269236877875,138.12717717235302,7.316552201645166,Medium
72.2283527268825,17.596228344359172,18.777868830382566,7.798957010602799,Poor
30.07870900505051,73.73918201121553,9.631340561270113,7.073799813400791,Poor
119.63386509557823,46.55429383853607,68.28302236227017,3.0813437793567044,Poor
58.874033461002725,71.99082520756852,90.00308221789555,5.041638050965123,Medium
129.01835957838068,116.97764833400247,5.942823802253572,6.363548630804803,Fertile
36.30675237937912,147.99938899007196,21.374331435226985,6.492217074159493,Medium
105.36974558161559,83.94730252303711,1.4656271128775489,5.285229157707944,Medium
13.179974871725003,52.59403968137711,4.980466318704985,3.5500494800851454,Poor
19.90736310645905,85.13112723923372,103.41974537058987,8.60410689376358,Poor
25.122387338860463,15.685176050160038,95.46453743154551,7.945330085408308,Medium
92.4906872793711,91.94162622984089,44.825382950597074,9.546412707096218,Poor
93.79569903209217,117.5134088912422,91.8386978821737,6.390789133018284,Fertile
82.95021788879376,89.62137939478951,117.57488301282929,6.366326820142894,Medium
65.79108247343076,108.72398398110874,88.99179724652682,7.552059301114177,Medium
92.36130329133643,49.35261567219933,70.52738890449976,8.209953459164689,Medium
65.04830009345834,6.5492486561041785,24.250881622020398,3.1460279750407665,Poor
49.847193803266336,81.37179535790513,73.99152701756994,3.5706854268669868,Poor
33.08416873834849,62.759968300147904,30.5367420513364,8.883166843938534,Poor
144.11708272304654,62.38610492204112,126.9367938028574,7.401353727441616,Fertile
115.15858321001704,75.72673228395267,81.49507850449325,6.597971074661075,Fertile
4.409166863476094,59.32727547735229,90.92830703417573,7.18406495679105,Medium
98.25140082481629,148.81999745110085,42.578179291296756,5.514057207663621,Medium
69.87192105303728,125.39970956718142,35.368814093881475,8.432001449248006,Medium
90.27830754930127,94.88107998394591,55.92729557834017,6.588306436440636,Fertile
10.369917927992917,65.57480832252398,14.609008883032825,5.835145593562251,Poor
86.91223490152511,99.39319185124805,14.289226193193944,7.564862718713065,Medium
59.85689192056666,128.69793808840586,1.3545606194325377,7.118888433384238,Medium
59.498966451534294,35.55417856625043,35.201105739232666,9.185967687625268,Poor
49.63340444837579,67.31663607471046,100.4085602189042,4.020295977713262,Poor
88.18265566655803,142.28750322771506,37.87916731131289,5.514755235413719,Medium
90.83072364673242,53.50980795600025,80.02678879495434,8.472532308915206,Medium
66.95529697688784,129.63242665112534,83.72103743907944,6.779340876515487,Medium
8.563028413397229,79.6754292001548,140.4908538442442,3.2754047846795675,Poor
67.8298542425153,140.08125262918574,47.423415746512575,6.550643660818747,Medium
59.60684826966015,71.98456223881098,102.89516039744761,3.1216585312983574,Poor
145.96466221055198,87.0168344543202,38.133686984623985,6.652110326453492,Fertile
79.83674832394486,18.861226770997323,19.907198072891607,4.00479653427575,Poor
109.93483775120127,24.357284199348133,28.252362564840215,8.115806324096134,Medium
35.1841940002243,144.50202492305985,38.29597870926478,7.631426452598028,Medium
56.1445150709689,2.6273986293093357,36.62209356335614,8.81614033939194,Poor
115.27790467856869,16.966472861485954,119.32655575446047,9.43074457895453,Poor
141.13130345070974,124.02583255678161,100.0457275486361,7.040296656982237,Fertile
23.89311678642077,90.74308840358113,47.71673304271793,9.065070672693519,Poor
112.86416439233588,13.572254293057611,43.30283932959571,3.763767422360248,Poor
114.7786296833677,138.85122463210678,65.72585196179814,9.30962954711911,Poor
47.579357514809786,130.33509383108566,56.35083778225897,5.078084921921965,Medium
49.25718418276216,94.53131224937162,91.47477082480418,6.944072491439211,Medium
82.27495824772151,89.47282124781324,81.853033274321,6.1109361692584105,Poor
90.51728900720668,100.23191978325244,92.92355190144218,6.244458306604006,Fertile
129.50004743577378,77.86226777043271,71.87728164445964,3.1794944606450497,Poor
57.02934281787856,59.82341713453507,87.02585538409984,6.7352178270881495,Medium
114.73248923131924,121.94786080741402,107.71846143397416,9.688665871684542,Poor
64.62931373070501,134.50714347601834,10.692040508274586,9.682620210233152,Poor
57.011176340580796,29.5731189859316,71.87748441653999,4.361908262297106,Poor
92.60276361194613,78.4627086872677,100.51440519164126,9.507241141953925,Poor
87.13980798941967,13.443950873241317,107.64536788629442,5.799336447629093,Medium
123.47610233934904,78.37215607741774,18.483398125824905,9.015910552964124,Poor
27.687769430554948,44.29174338304651,119.0110887221756,4.296599125831868,Poor
63.67911377945428,13.055844388148795,122.36229652564214,5.614567781268713,Medium
16.845651661682876,0.3876022267473578,95.69778086899464,6.606226192336122,Poor
119.06157755707744,96.99088701342902,26.216016424106574,5.525407633774199,Medium
115.49170503775184,83.4955586905076,38.346749671390846,5.114423512843565,Medium
127.67613912791562,100.71370042959217,121.42949636526626,8.366592946402843,Medium
63.5917219369953,22.9475701242844,35.28533772029772,9.084817372557367,Poor
80.30371527639913,26.766894784165817,46.8407679073194,4.611723178995089,Poor
95.69411899739552,38.53257714685722,94.80232290306277,3.409182298759877,Poor
41.18103810001881,89.55703753435375,101.37618676310639,6.099018767456689,Medium
108.67752770979271,2.373163764837366,51.16350367113308,8.730949399834628,Poor
50.58406991331306,135.8287188494511,115.89340911740739,4.854268130657134,Poor
89.3626092283435,60.1781871058474,55.0434118807201,5.404923323429927,Medium
66.36149047210043,124.7794669877133,100.44039242009428,3.489521239966039,Poor
40.672115475027724,88.9217987480134,102.0197896655177,4.615804324078084,Poor
28.54872942286017,7.850831367976246,56.77146352288036,5.540609902921943,Poor
66.95285267964633,50.03543242083006,87.07125100750119,3.621371758754379,Poor
95.24400683865497,113.22567299112717,25.57169072608763,5.866344971036427,Medium
123.27096658516302,0.18550196391141638,45.12796625298826,9.868654620410126,Poor
57.37894203660124,17.97435030264695,146.12469429420233,3.1401844914807713,Poor
115.28997071827627,36.54850740958,100.73376654195559,3.6505040106557294,Poor
118.18529824383975,129.70292880503104,91.2729618989687,6.547869022743378,Fertile
9.466354961872526,17.647354271033795,34.103595014414815,5.391721513278446,Poor
51.948265288350534,35.85829982958984,76.45863701275472,8.777002757630278,Poor
141.35805286533497,131.00049925857718,24.26463170281644,8.503931697299661,Poor
84.98630432571278,58.65641445872616,75.17294987730146,5.780251442004477,Medium
94.19250791589538,101.14557096135727,79.87217888391392,8.049954471301122,Medium
31.79737363533578,122.81025061114052,48.37919667696228,3.160256774832842,Poor
33.54216517444669,143.59843318418808,85.9562143396274,9.529115183333783,Poor
71.90316602067777,47.05915367911441,90.95564166500634,3.974386172322709,Poor
124.39986077119255,47.62971718151056,142.91962914019416,8.776405371908977,Poor
18.264286668791218,71.73510345721084,75.91613322701262,4.627859508557661,Poor
116.5085445707539,18.305257818659253,89.14361258426621,9.555144217185624,Poor
41.66289356238917,127.7172956326898,0.04987591807341096,3.1238146672928004,Poor
54.71973287167942,57.96912617387207,84.66616360183237,4.342477189143024,Poor
72.6902380528297,113.13803165157945,92.92466271113815,5.081485337657872,Medium
25.599713782499762,11.194472150562257,117.40440611162238,4.857711864317363,Poor
103.7427083353979,92.7077511430779,94.9784439020196,4.602262233926295,Poor
33.12039446784587,26.062889349344175,98.35855088424844,8.93611119674581,Poor
118.81404506408148,60.71976436277997,98.11136930579971,5.479653683113422,Medium
72.24522698022935,26.53307177157816,58.06181405034462,9.746755928376457,Poor
20.07056044192331,62.78709324359029,118.55066037902222,7.075037608459806,Medium
28.454227226201578,92.84222895115823,48.52505923672106,8.840123561683374,Poor
29.828441666294385,9.692501976612922,6.394981393054911,5.599859973550985,Poor
96.91351851937621,74.90007524679274,39.90289170080711,4.044664445651232,Poor
129.69905882106266,36.521695260730084,97.75659718664525,8.674801495903864,Poor
128.93478474704187,58.85905822927118,143.43332859734224,3.9320150292466787,Poor
98.80382193111653,141.42467121198925,121.3325192454492,3.53491801606636,Poor
139.54783272567354,37.95876492011768,117.17556356803789,8.775925371500927,Poor
57.95233647724732,67.51866486296394,34.04470415480462,9.22573641290191,Poor
132.36891606841496,15.854021985941113,148.2412906500197,6.102911612105328,Fertile
111.93108862227578,98.85533013055212,120.31958371913812,3.737572737669642,Fertile
58.13928472241543,69.29204050064337,148.7382613305411,9.79524970369469,Poor
117.57640151515108,53.22620403853356,61.81963953941574,6.847312306032471,Medium
10.306924877740165,63.644532882733216,12.392649518890304,6.6026031060145804,Poor
117.37273868459069,34.176362631466496,146.39862743981888,7.671452786324998,Medium
39.106994987987484,10.38814594287899,143.97397771138935,6.3477870620314665,Medium
48.332325516694254,18.78503556492407,71.15041648593208,3.7976964430002202,Poor
138.04457718291115,78.1152212751319,92.47495903426253,4.096469058816658,Fertile
139.21254604890746,33.69234177657779,55.825053575626995,6.0245381806093725,Medium
91.94093737417883,141.46137566170614,36.103906774875746,3.8505096341064267,Poor
133.03873503139042,96.8716218982809,42.88601838587402,8.71162857278032,Poor
126.9771508035417,137.83898004593317,37.83615302600424,8.285293501223947,Medium
126.29978293350923,109.27360157424198,116.4671169749587,7.593132863767501,Medium
81.75403783454075,147.70046092867622,140.60820997456784,3.3022161505790817,Poor
19.759316018184286,108.89698649779433,122.66779947854177,4.494579564174703,Poor
126.10545420168,109.92023171493759,81.33558082377725,7.13243383321141,Fertile
44.63226769782309,84.75329892885242,103.3327953075136,9.113260411025653,Poor
114.1682305564737,24.010745243185948,69.23362116296849,3.065321338789653,Poor
108.96925726695072,148.77149270240452,14.876714938082387,5.810460211029017,Medium
30.605345194334827,83.26274239534294,109.96069440445122,7.311898151821254,Medium
53.30768530286091,117.56876767280959,83.1339771198025,3.036607294800389,Poor
5.2967032410358605,111.86006740968482,30.37208402478561,9.706514360835662,Poor
49.03974245071186,22.333207549866703,45.84063232353223,9.136555332797403,Poor
55.24642957602725,67.29159464318138,108.31064073041055,9.20337046325552,Poor
58.7288547266744,61.89327612729356,104.34272197452103,3.0225278452299507,Poor
53.32395156620361,119.12959969156263,13.948595973469825,7.117415868638734,Medium
96.34882888578412,9.728039172445252,86.99756811421969,6.930392115716666,Medium
90.52314998946822,101.47019058395433,120.74834995211546,4.888745040897501,Poor
