Temperature,Humidity,Rainfall,Crop
28.845761140942606,55.02210268074977,71.11278397709101,Maize
31.588306534961408,83.52886609817584,177.74803417049483,Jute
28.482359840297118,78.36803991262342,165.99547399507577,Jute
30.611271693446554,93.50413625895132,184.61886960576274,Rice
26.148398401452358,74.64637817455029,229.04843294366935,Rice
5.397804643903217,62.90455682669847,128.6092883868671,Apple
27.573593976365398,70.44383045723464,80.52509604081898,Maize
8.231041429938504,57.61359021469034,89.71773523350464,Apple
32.95207063368927,85.29854111871977,126.63067706367295,Cotton
30.605722325408387,78.56210651939602,143.9836815298296,Jute
30.807952962757614,89.99295853641723,195.70863773160698,Jute
30.973554949123667,98.40234599734576,202.22460735692883,Jute
26.488192699677626,76.53357274477952,205.0955681881867,Rice
10.255038223156363,50.632072113952454,76.51731157950755,Wheat
10.712455754865818,54.252446229980514,94.66382120720382,Apple
34.43475634446739,77.96425727802594,160.2070005336105,Jute
6.484069436648665,57.58140606338954,99.88592927524259,Apple
34.77047315703255,73.77313563558455,116.18895272534284,Cotton
21.608079604714575,74.15477211392938,158.31847282506445,Orange
8.35222545537679,40.32645310337161,101.43532369390927,Apple
27.46767680277376,85.55722131615103,204.58760765896162,Jute
24.49578763238341,62.28140259719723,68.20200646774647,Maize
20.651619433679194,81.60914886236033,143.98177065213017,Orange
24.31026401764866,64.38640018393735,116.417918532073,Orange
26.198185956251244,68.37720432742111,239.6001602728542,Coconut
26.37263283131704,82.7131530576204,81.0773477372101,Cotton
27.374763531395647,87.73404780621728,226.90427098039714,Jute
30.18324288230278,68.05918908467446,183.84251251748128,Rice
23.789335129459268,65.93570413223573,116.91646563574074,Maize
11.304807697470522,51.51667936128471,84.98991619631832,Wheat
13.657715927225585,36.29492376727298,83.84680935413533,Wheat
10.776000736030651,69.86011369389001,105.46707730690352,Apple
28.54687292409209,97.12986658347117,187.8114620274487,Jute
28.067174459496158,95.84776308246553,161.5095307642662,Jute
23.05225816499887,80.9623650536952,212.86097085146872,Rice
11.007846228562482,63.95527429799863,99.95910083389755,Apple
8.721902984306741,60.918891745711164,138.78157136832428,Apple
28.310224165618912,90.31406232968715,134.91983946925606,Cotton
8.830268826970666,52.280612315359164,117.15128649996097,Apple
10.609340643839518,60.396581834395235,140.26446158058252,Apple
23.821980171766455,77.08850848196923,116.57305447395368,Orange
23.912307434718034,85.6904277757091,93.418957185701,Cotton
16.6044278702438,36.372940485158765,48.61130752758453,Wheat
28.384123205675383,76.14929320576219,191.29862734610646,Coconut
23.19323139135347,59.016709547588356,78.11740863112192,Maize
32.02592560753899,71.18516160014592,240.2948191429609,Rice
27.56113335564404,65.88906466130645,73.5196619527762,Cotton
25.13110800425282,68.58945609679002,81.90120099740963,Maize
26.058879926616704,53.47600741369209,66.02436266915358,Maize
35.04877939311881,100.0,199.65084889280206,Jute
24.138579707729843,95.71780106333111,200.8815887992932,Rice
24.875121897139227,72.7990747354087,203.06263745848798,Rice
30.920382674807673,66.81083411680407,64.4909069366112,Maize
25.534385277283192,80.28508367880364,219.9922805646302,Rice
10.2070165340771,47.878471502411585,134.17185668611313,Apple
27.241242087679016,81.01947525334472,241.67122658355356,Coconut
26.413110494254063,52.221851618207424,81.98706129543847,Maize
11.490694698524731,36.727267292898745,57.34165059023664,Wheat
28.533690529633404,64.82741692605978,72.96129990964013,Cotton
27.892346648639506,60.453919074892596,45.582965268195444,Cotton
23.826897996308524,73.00820704411923,199.91760199181616,Rice
21.204681704377997,83.17559208309748,156.98584819572062,Orange
20.95840921868065,42.995053972921944,15.430006725891602,Wheat
10.754392441447456,54.763209085683386,10.0,Wheat
24.93557511287602,77.10861728458418,194.03766581539855,Rice
9.3812831231324,41.77639665751554,119.93710511195786,Apple
20.435612180856374,65.38582935545334,138.8847806456439,Orange
30.447554861467268,84.53404741535061,227.1495041547071,Coconut
20.34933850612517,57.4640971231068,30.956627106804515,Wheat
11.921746020847454,53.481726976077624,146.17450828619008,Apple
10.797865808063298,65.108739670219,58.461998443276,Apple
24.406111093896055,63.814624754592884,36.76049767477136,Maize
31.725141878957032,75.18425056882893,239.00627736588402,Coconut
37.16963481665497,80.1646841749463,174.6698218273709,Jute
30.478600217192167,87.96916698697046,164.90037033210447,Jute
23.47478213531874,70.06527586635573,204.5877955771934,Rice
31.059472869667996,69.04119264507521,102.84323650532451,Cotton
27.28854187239436,85.10373359216773,188.93919062721756,Rice
26.376130514677037,62.3181988551713,131.88501996613599,Maize
32.46073721845877,56.341782754979214,87.48034043956015,Cotton
33.72105670573167,74.5886958361277,164.24175230935276,Coconut
5.0,72.08642574491621,53.477252978633835,Apple
22.99082020483521,76.63524464946791,64.72161727480287,Orange
28.72604543220339,67.75617005450198,173.31620434077226,Coconut
22.70562583913365,53.001546290042384,69.99067817081118,Maize
19.961767548534894,78.43516172679291,131.98952311082718,Orange
34.7490923818696,81.32511280367805,158.7538907633802,Jute
28.509422901982134,88.10275905224373,196.46762814274385,Jute
27.27252714874463,82.21978612981636,200.7284671146317,Jute
5.0,65.40646984035264,156.4299570273285,Apple
17.199085672211226,66.4456539193911,129.4325123261213,Orange
24.24275378783724,66.21128975218313,120.68161762047197,Orange
29.59469907625519,56.94225536457185,107.02410802295498,Cotton
26.466643375522942,79.55790730244874,138.01351794995526,Jute
23.18481077202429,62.23974901055856,51.862773817540585,Maize
9.193497469614474,56.48108569907666,116.08384827635176,Apple
34.69411375480059,84.25730894828862,114.7568654765447,Cotton
26.192056584084053,90.41479334528076,204.31452789056308,Coconut
28.513832271206258,70.44579929830955,127.35478796177371,Cotton
23.249779836881466,91.3238624200868,200.08742603356032,Coconut
26.98232569516642,86.81797191224214,141.98156565054674,Rice
24.80356793872762,66.4593388886624,101.0131812562889,Maize
27.884524839940777,77.92326918909116,182.42142617204735,Coconut
26.415064315593522,47.76188557461754,105.97065362779823,Maize
22.90535191505394,51.862462635636874,92.91673271620307,Maize
36.829954879196514,56.96557911556598,102.74632367386862,Cotton
31.388948454917113,100.0,221.48046085036222,Coconut
25.911889189380062,69.70997056084781,165.82092080161513,Jute
13.386666229140722,80.55941471752267,72.32238863499947,Apple
18.11997731948949,41.995037755416476,110.74619321634921,Wheat
30.84919778680369,89.96868153998103,148.16524418979625,Rice
19.104086624604445,64.27352104905106,122.74331597969483,Orange
14.448191533773064,56.66579102096593,16.836524597256023,Wheat
33.66661003862381,52.605411487306824,80.73694472914742,Cotton
18.12791211907837,65.80383786976181,132.23436403069795,Orange
30.149973329364173,83.52774545489015,231.24513298528038,Rice
29.26097376155356,93.1711779414398,194.82276589234348,Coconut
24.92020147587063,77.79573691850285,185.7735989097041,Jute
22.852072579221385,82.60906417793694,168.72216059036742,Rice
31.582151147077447,72.09550088885462,62.53351496232613,Cotton
23.41747271858503,80.52613206625728,76.17232382654461,Orange
28.57340836750695,78.12549556050787,84.3172364580674,Cotton
33.754954414199474,86.68813973762094,177.5821722032402,Jute
8.934903017059828,62.059785876661266,107.1118147292385,Apple
20.115654546052674,67.31427941690744,153.65110518661794,Orange
30.104287730578513,60.70159586289389,60.142435620911954,Maize
29.862304070401823,81.36692350502354,195.40041659118302,Rice
33.309075800333346,79.21140299571786,103.01618064986988,Cotton
18.93627584924893,36.963256112189384,63.79659138273752,Wheat
24.793058018962626,59.37427656270006,185.96582852260855,Rice
10.942611198851353,62.048237874511,124.56727459863785,Apple
29.70341136886435,88.38367180797667,129.65445455810303,Cotton
30.771414390281915,88.06891163053416,120.75696476288881,Jute
29.11478149145958,79.05281679563016,214.3748524157406,Coconut
33.62277651129079,62.19301397618134,126.341044915196,Cotton
24.616912448167685,64.44116230968896,36.13032898561915,Maize
19.628318063778323,74.86053491465087,82.02050042534557,Orange
26.123755328352935,51.60937332734659,27.016065799033946,Maize
26.947404079079384,79.7200920760243,264.27001589088775,Coconut
22.16592793739071,78.42329518178491,104.64306792058909,Maize
23.216606355585334,69.44521688690075,194.3438695247831,Rice
13.853599101801683,65.51228962571977,120.9424359600122,Apple
32.103955922327245,79.43867430833082,178.4759766621002,Coconut
19.15005405250216,70.97643147602403,112.24135960110037,Orange
28.34705446598359,86.54787787710832,223.34619135615,Coconut
11.07257873151166,55.30184465787057,95.18050531903481,Apple
24.537889852099802,59.68355876914676,97.03751743431562,Maize
9.799371026568199,54.690992388943386,154.77665013899292,Apple
11.020202891575693,48.75872062108432,112.52583358793362,Apple
33.05666098566744,69.599046594598,36.766564001883495,Cotton
23.89453312350409,68.50502684670913,109.00672354314563,Orange
31.127189268142217,83.88140084183671,203.632405993526,Rice
35.140721972466615,74.20429142859581,194.63758652146447,Jute
20.768484375301473,69.84094711768908,136.0225962352309,Orange
24.484259886784727,55.861692399197025,115.2336860046395,Maize
37.79311392970315,79.79703244743979,163.05727485937388,Jute
5.436265376234063,46.54543739893417,56.03502500014631,Apple
24.41595328896953,82.60209138712638,191.3640870574914,Jute
32.23211481194748,84.72252090090575,185.855368313413,Jute
22.139622487084296,77.79900810922341,214.07697184931428,Rice
15.402417974248035,88.47778204324949,103.40257716133335,Orange
24.70870129779003,80.43455109163389,228.45426850344512,Rice
9.005240127210524,62.31334915126254,161.38250349777235,Apple
14.615365421714667,45.99088026177144,61.71408733428806,Wheat
11.524569332476391,57.01280585298745,70.66074482469688,Apple
15.508958668412554,49.97589917452929,47.82227891594026,Wheat
32.8362296999314,86.6233841668104,142.1063971250692,Jute
18.262998403018493,72.97303050325773,195.47523152650692,Rice
19.714408773880784,64.34799282231474,107.09024134763678,Maize
27.281892616493174,92.79880227756904,174.11358194488267,Jute
15.306386762613101,45.85910960771063,55.594698790972465,Wheat
27.72248430525177,80.2871563981416,246.62508084993686,Rice
30.46144731481368,66.88482985868755,231.5637138161885,Coconut
13.304970141989102,60.50894207960136,84.05367258176398,Apple
26.57756325662963,86.56385744957892,232.68185077768246,Coconut
22.21519164575065,84.75495047138536,226.00514820559155,Rice
14.715739879264792,47.03741305122163,29.16102531801833,Wheat
14.701923599916856,62.74487266361407,80.44760786818829,Apple
28.154945965980612,86.52879254415923,181.16091370390373,Jute
24.15067299629424,72.94378127034058,190.22653575836938,Rice
17.988705298861223,74.30417883837475,121.19885125707764,Orange
16.443739985959066,66.80886006197159,139.26063042791606,Orange
32.030310812150866,66.42853108359577,104.8522498224577,Cotton
26.4712587151083,55.169758087503446,74.15023332744589,Maize
15.540418120260904,56.1589450584332,103.19506743416957,Apple
21.061205891046335,44.0810057882929,10.0,Wheat
34.148713303394395,97.52419223387473,178.3562434731753,Jute
17.034898233576122,49.61576375428659,82.4664933541084,Wheat
25.323039609179816,68.97482551541479,112.76359561730533,Maize
19.459682696585794,55.46664469991916,109.08713645078147,Maize
12.212003417693179,39.98768460647645,86.09411510183148,Wheat
27.546638623622677,56.74869035619875,109.52699701878633,Orange
28.554680211045483,90.66172432999696,198.06350200725194,Jute
8.88937173156025,60.18646080708696,83.75066970341325,Apple
30.811670864604547,81.57216935761176,237.7250939397128,Coconut
14.91433824864292,72.00831072003568,109.13766837066731,Apple
23.26083078786461,74.07334073625839,219.64277421525077,Coconut
12.672214251324672,46.257651009906944,107.41147334996397,Apple
24.877426199211975,76.38154944600738,139.4030168342761,Rice
22.70547440108507,80.19741870851807,126.44992480300165,Orange
26.40735012934319,57.89342477908829,69.91776245067199,Maize
24.029931363141372,80.38082841451481,163.18729054897477,Rice
24.730913119577423,78.23228660936269,200.67214597486327,Rice
30.18750819974843,63.75620794939725,88.22229569243251,Cotton
23.225372825651867,71.56328227997307,93.43418056459745,Orange
12.757908609123266,64.42019268206708,102.54410182469063,Apple
27.177904557256163,91.19484349268802,243.11584207281922,Coconut
15.105088625600382,71.0651600069782,61.6562818572541,Apple
32.583383006875806,73.14610521106943,117.03612700893214,Cotton
11.554200831535274,70.46389309712085,152.89389304791638,Apple
27.38423611115774,90.5391525250746,224.93999011731,Coconut
13.260897265579118,49.80716097477999,44.45218868016117,Wheat
11.35644313305219,41.74739002503874,36.7675440613445,Wheat
18.311018985392998,69.34519414809553,87.21947474562212,Orange
31.595334858495058,80.3040278253456,223.00078316795654,Coconut
10.890905460944799,46.206605468560774,16.382864368901643,Wheat
18.88948810833983,78.72836881731735,117.2316642729826,Orange
23.393758371193215,67.80202003860467,154.61105279214115,Orange
12.272367247951124,61.795614548479776,126.17745756530387,Apple
29.751447255582324,67.01467854229442,137.74314496121073,Cotton
34.921510178663816,56.93638175566413,85.68078938628685,Cotton
22.335367733658256,49.095682731591026,63.1877631717429,Maize
23.145541283023285,79.99549838792376,189.8950883359352,Jute
32.97096540911433,67.67665062488771,185.3603728379328,Coconut
19.332934751137035,52.590401020847565,42.71275052516275,Wheat
27.31839705148557,83.88395619610743,220.25168671733448,Jute
15.062670411454047,79.19012560297682,76.50715553054751,Orange
6.024770587191858,68.58441727202501,126.17522936608286,Apple
29.11421330187693,93.8617636022536,162.29802834514646,Jute
23.781146114250156,75.57897604075039,230.82861923079773,Coconut
9.101472585483377,60.614575128482045,67.92519439528576,Apple
12.339005817811397,53.393123352631925,104.74375719522968,Wheat
26.22024010088053,63.29290007105692,113.01661051335523,Cotton
34.213630122032626,57.155652746871354,112.59539238973888,Cotton
18.53836226586528,83.05548361785243,210.75104117977673,Rice
30.521724124969513,78.71549367488348,87.0887764569546,Cotton
10.13273156267132,60.387080946286424,82.81141371651022,Apple
30.447531781034808,66.17855883284635,84.40324509974698,Cotton
23.389784379275472,60.62908152252872,30.044982886697312,Maize
7.356678551420616,72.92766802670995,149.2917187615454,Apple
9.360593989998037,61.114740748970114,111.31337229553337,Apple
20.366606519180596,84.02743266081502,146.96110146527957,Rice
10.878980582355867,68.86546253390013,74.00235182186174,Apple
12.801947426227143,54.043417172998545,64.99985519812093,Wheat
27.56978074737153,93.5846987632825,175.90097800995196,Jute
12.415578024342844,50.24821981971099,98.70928819269326,Apple
10.589746220463214,79.2273246819062,98.55953007416036,Apple
29.120188575740666,84.05612611589753,224.95723443429662,Coconut
29.221182532651575,61.386715934578675,116.71019902355913,Cotton
29.51781950960117,87.92282728830006,173.72649105261831,Coconut
17.830391525596102,49.48689322725606,58.21906025758701,Wheat
26.99647748092976,81.64952785623461,204.891535763834,Coconut
14.019888015066524,36.5217168414363,26.656943681494432,Wheat
12.704423889843358,58.889099302442624,90.89493791280157,Apple
32.25862703284191,83.79955530373978,183.13941133678856,Jute
5.978414189852449,69.31547716794326,133.45288041119204,Apple
24.759121640477048,62.918692008001216,158.81404538724104,Orange
28.190697158158056,97.9690317274881,192.42420897504928,Rice
24.89589003991033,73.13612128109095,105.24542723356585,Maize
15.008347112764737,62.96343716083259,65.5599217630822,Wheat
15.175204416308004,46.366045798773904,49.501615118854744,Wheat
10.107979897754207,51.367767772545754,10.0,Wheat
18.40068822540646,74.75803473332229,141.3353889695077,Orange
28.956293847181584,60.69487330529442,102.91571165393823,Maize
29.520760078904352,82.97851449599229,189.80211324252173,Jute
21.34808543241096,56.143625641374264,45.062044178903164,Maize
9.714264765323964,46.456345486436916,97.54150933013125,Apple
31.567255839847697,71.6547508159722,161.39440498906387,Cotton
17.936680619738176,62.116140500716654,69.32707972943817,Wheat
21.824081951808758,80.50532367445739,208.23289462879438,Rice
21.184477233223106,65.18905884839029,127.99454835356343,Orange
12.532135753532696,48.797264619352774,38.459260243588474,Wheat
33.45699782622451,88.77569066597287,183.48038521612258,Jute
20.742493390511633,88.00363814253016,153.13172627595827,Orange
21.266039482120906,58.779157825602454,163.7394185796735,Orange
30.529533828488233,87.1232306267883,139.54473013217097,Jute
31.125215744048333,76.42321294516549,85.9887962127619,Cotton
33.08651488623843,74.55835049523016,85.80612342064515,Cotton
21.296577954396213,60.4992126477639,127.74551775567569,Orange
24.759222861377364,68.74616724367944,47.20399679589578,Maize
30.432750068452172,94.79667550100915,220.58491405747614,Jute
24.02073793942302,86.02161718858102,206.32261756532247,Coconut
25.490720006765965,73.57060345624215,240.9779201361017,Rice
15.125639109300659,56.699802779862836,109.74901465074754,Apple
13.612204056654651,47.01563285227404,114.0836365626256,Apple
12.428617816017722,49.52018273374085,59.21247946539589,Apple
29.742862884709606,74.80577963947195,169.4014933309436,Rice
33.715649864735795,68.28053995211687,86.97715451658289,Cotton
28.61628578881441,88.24850331190443,222.71356690071096,Coconut
11.714149643710515,55.86380143409185,16.0686192293305,Wheat
14.43275559251438,63.38057909470163,60.47547523415113,Wheat
12.605330532222986,45.6317681081354,132.78025575981,Apple
22.083218956836113,62.68032745773843,122.0319210691757,Orange
17.993281827500116,76.00562208342402,181.16754439153607,Rice
12.3679468355638,78.55463631985356,109.8329459848593,Apple
16.275536526824105,52.68526391719118,53.885683268573416,Wheat
37.397201866259785,61.435245294115184,77.75634745533578,Cotton
10.390644778529314,40.4748114225704,51.50072514380031,Wheat
20.16746663331476,51.173067150609015,26.17773517618793,Maize
31.095902979065364,81.21657717774275,50.1517290932991,Cotton
33.65501194675614,66.49130234994163,129.15756868091972,Cotton
33.32263751241406,82.08212446694182,210.96535582045405,Coconut
8.649696598929328,58.60032194643673,81.10637101267888,Apple
13.697669461512058,45.64976453421328,52.1828743502141,Wheat
16.640074817313938,48.19882778119983,54.9394730512852,Wheat
12.73712384188861,47.21830464181273,87.09359960157182,Apple
27.795328292226117,51.47909069539702,72.36938239113331,Maize
29.818438433081074,76.58644089520239,140.46856072701297,Jute
30.108330525990386,89.062061362492,181.34971046114484,Jute
29.972558822487624,81.13640755459687,210.6543151487642,Coconut
21.89786389935281,60.32244205727114,134.9982182499051,Orange
5.030701404486549,70.05149073876152,128.5996979800541,Apple
8.953201690010706,44.490665960296454,48.433576094938886,Wheat
26.937753477381435,70.99447610543277,65.0376595820916,Maize
19.77705442789488,75.09277869167248,192.43825783779678,Rice
30.811774268691817,92.17064129065733,188.14078134051553,Coconut
31.878229276523452,72.72561098892433,202.81088123147916,Jute
32.85161402378533,73.40263248381275,121.9269692337647,Cotton
22.0206954295601,59.06497041267663,114.38086495268291,Orange
14.168037711544601,91.59771312335607,109.84494403445419,Orange
26.51307853083715,84.7608762087816,175.6421573741313,Jute
29.108322929272312,56.92774257695888,123.7310405510882,Maize
30.3820512206234,68.16870744980697,224.5839979944789,Coconut
31.248709100782786,93.60946657064257,176.94132743397236,Jute
23.694530206435743,64.31873593364935,251.5139654154013,Rice
27.93925273262254,66.33426784559539,118.30862636054113,Cotton
21.28511293487186,49.024790856549146,39.66096505308147,Maize
11.483787244963295,59.066742321341835,111.62613652537955,Apple
15.49995848569054,37.206908108423896,39.83192292383541,Wheat
14.737085226550567,51.22174319375863,64.70499837429642,Wheat
21.52600474876141,75.93676297607446,127.4823145101623,Orange
29.099371498893916,77.94436407717201,245.27155600929598,Coconut
29.60845476030902,85.7091735791841,223.05321514212426,Jute
32.379169141972284,94.82201807855441,176.92465191607724,Jute
25.282538325041227,69.22298968376242,175.7096490372337,Rice
23.167330325294234,69.55625499605155,111.10084870337154,Maize
5.0,53.74629983510425,121.98981469965915,Apple
10.089337789703873,53.21616097875733,104.35046391551509,Apple
28.73720194876406,68.62551466606524,257.5333412988872,Coconut
14.365991743347022,49.06079312676032,49.321039164898096,Wheat
21.72292532251545,81.64494952064894,164.981789375475,Orange
27.090900331026155,73.37087654439202,125.74886119605532,Orange
22.275093607102583,71.64152644783174,150.84108526559996,Rice
26.656572519385964,67.04816443912063,107.87601222954038,Cotton
29.500850011925028,71.68376433224388,95.88592322478515,Cotton
30.23856222194321,77.11845124312042,227.55834354408336,Coconut
25.02226614483255,83.01047099053163,220.18363940049983,Jute
29.117487129369998,92.79297868119501,248.1199661148298,Coconut
22.601817771515694,79.24502599971694,197.8526687570552,Rice
16.41170830452686,69.6820887615506,95.6562588010481,Orange
24.682169615052537,86.92602543590854,245.04207785450987,Jute
20.488009996992595,63.149547444454804,115.53475063631639,Orange
31.05262274982026,77.99625568806472,219.50941285473814,Coconut
26.617396309548415,82.73303375495291,178.61221605054368,Rice
26.13746434215207,75.35581240156222,234.71446011051523,Coconut
17.2776329997595,54.6710903550025,88.61315009195235,Wheat
30.83558118104078,82.22386451794166,256.37026612479355,Coconut
10.692800322489983,61.891397410099586,120.67485972793294,Apple
32.39340801914825,62.9000625775832,89.06354249191475,Cotton
20.694538217886713,43.187115864762575,112.8102245137453,Orange
27.175231447948065,74.71245557924694,108.46801257174089,Cotton
26.18173591970846,52.99979673875004,69.59514993174649,Maize
21.45765381204898,75.58513483286043,263.9549821417063,Rice
8.386930907716412,62.42755800739236,118.35652292941813,Apple
25.01986538324843,93.04743345010353,243.91100870869056,Coconut
14.080939617686072,50.52475076546543,77.25686265860651,Wheat
20.73704631678166,58.63852301980057,68.66929876681812,Maize
10.244689104953096,70.45245969411478,77.38713277526418,Apple
24.090721166815925,73.25391516565006,196.6189276091992,Rice
32.319299824616614,77.05772625973447,78.02372787060276,Cotton
8.380196621383448,69.76826956420282,114.55244258671539,Apple
27.550281967950426,67.00572689920784,88.90417193062106,Maize
25.14602451498048,55.77778508603249,99.2859747978956,Maize
23.249762932395612,69.592785947887,164.99487391577227,Rice
21.581348671504372,75.6406653143177,108.19344466795877,Jute
8.539728974472146,61.13468133714323,93.14429107363672,Apple
27.002061727049586,72.82786324758933,103.03762528504289,Cotton
12.658990588184768,54.45870753735918,98.33678706119919,Apple
20.73583351333529,81.94150855167618,113.22190997393578,Orange
30.52174825150129,68.64599292754954,103.22661995600423,Cotton
23.533055537712524,60.81315430151608,51.72434021270143,Maize
24.493609639893563,80.88764876854435,219.6742391388749,Rice
22.326600974195543,60.535925737798976,92.89848044260249,Maize
23.479373735867917,66.98468619668883,133.56159653750592,Orange
33.76307060571814,76.11680386163184,194.17638793470257,Jute
24.190930038780678,71.41225857808438,204.81636003086362,Coconut
29.88797000985408,81.60455357784754,228.71593373571787,Rice
28.036203594111576,61.72681714014128,205.98271167050865,Rice
19.287972788138564,49.33881771969449,29.274577008540934,Wheat
21.71396330842925,78.25815212409242,171.89268514485423,Rice
16.950571142192263,31.096540515665293,24.756732382251563,Wheat
27.472140235829308,93.02441047728946,172.443758101962,Jute
25.670533318987495,54.82207489609563,78.52795475243188,Maize
13.60060089478847,69.70773320065112,123.21129343994382,Orange
33.197582996284915,70.98136252795837,140.616961461739,Cotton
29.072872777971682,73.30144736534886,207.5625335398715,Coconut
27.934489476218474,87.53977547784872,179.20203763391595,Jute
20.48578083919499,66.1517288889589,43.28829324270886,Wheat
27.909180764758286,68.556160691275,179.82768919612153,Cotton
7.589908611819187,42.96018499533642,79.66613380527707,Apple
29.384159177415064,70.35385241284106,185.0162950988922,Jute
27.566360358433357,77.47447796736985,126.24135444650864,Cotton
15.858369964257772,70.54284408421923,141.3193418780555,Orange
21.059513674962766,35.356870944726815,59.50196771104433,Wheat
26.64414199669932,82.87562529585261,192.0856372028651,Jute
